file,unique lemmas per 100 lemmas,total lemmas
1450658,41.21405750798722,313
1450908,40.28776978417266,417
1451022,32.95711060948081,443
1451463,39.6551724137931,348
1451465,42.45614035087719,285
1451526,48.64864864864865,185
1451531,39.64497041420118,338
1451647,41.86046511627907,344
1452225,44.8051948051948,308
1452259,41.15853658536585,328
1452380,44.06130268199234,261
1452402,39.85849056603774,424
1452529,53.941908713692946,241
1452651,40.053763440860216,372
1452800,35.04531722054381,331
1452938,41.55124653739612,361
1452968,40.43715846994536,366
1453127,36.59305993690852,317
1453136,42.98245614035088,342
1453503,49.57627118644068,236
1453563,46.64536741214057,313
1454250,33.75959079283887,391
1454341,40.20356234096692,393
1454648,45.659163987138264,311
1454915,43.6426116838488,291
1455546,34.63855421686747,332
1455614,45.81818181818182,275
1455975,47.11538461538461,312
1456019,32.93556085918855,419
1456333,40.06622516556291,302
1456564,44.936708860759495,316
1456829,31.136363636363633,440
1456863,35.280373831775705,428
1456964,48.701298701298704,308
1457297,42.119565217391305,368
1457413,41.843971631205676,282
1457665,35.59322033898305,354
1457828,33.497536945812804,406
1457945,44.606413994169095,343
1457959,39.29961089494164,257
1457996,29.859154929577464,355
1458251,38.87147335423197,319
1458451,43.24324324324324,296
1458471,41.47058823529412,340
1458908,32.59803921568628,408
1458963,47.05882352941176,391
1459164,50.887573964497044,338
1459676,47.199999999999996,250
1459973,41.36690647482014,278
1460175,47.42647058823529,272
1460442,29.793510324483773,339
1460443,47.3170731707317,205
1460455,44.91803278688525,305
1460866,43.63057324840764,314
1460887,38.642297650130544,383
1460903,40.16064257028113,249
1460978,39.0625,320
1461097,36.3265306122449,245
1461195,52.53623188405797,276
1461640,42.42424242424242,231
1461704,42.76729559748428,318
1462587,25.64991334488735,577
1462793,45.10739856801909,419
1462929,34.18079096045198,354
1463139,42.06896551724138,435
1463408,30.376344086021508,372
1463646,43.66197183098591,213
1463843,48.82943143812709,299
1464164,48.20359281437126,334
1464190,40.25974025974026,308
1464369,39.130434782608695,299
1464933,43.888888888888886,360
1465332,48.45360824742268,291
1465398,43.962848297213625,323
1465689,41.28256513026052,499
1465904,46.69260700389105,257
1466154,40.681003584229394,558
1466256,37.74193548387097,310
1466384,33.24873096446701,394
1466456,37.08206686930091,329
1466562,50.2283105022831,219
1466593,40.55118110236221,254
1466631,45.01607717041801,311
1466685,37.38317757009346,321
1466817,27.54098360655738,305
1467063,36.888888888888886,450
1467244,64.28571428571429,238
1467667,40.863787375415285,301
1467739,42.55952380952381,336
1467958,41.11111111111111,360
1467964,34.5945945945946,370
1468002,43.684210526315795,380
1468100,38.46153846153847,351
1468386,36.33802816901409,355
1468389,33.33333333333333,306
1468561,36.84210526315789,323
1469088,42.857142857142854,203
1469214,64.34108527131784,129
1469368,45.18950437317784,343
1469818,40.809968847352025,321
1469835,41.80790960451977,354
1469869,48.4641638225256,293
1470044,38.81578947368421,304
1470293,74.0,50
1470658,42.168674698795186,332
1470758,30.344827586206897,290
1471183,41.66666666666667,360
1471559,34.375,320
1471601,37.71289537712895,411
1471956,47.3186119873817,317
1472205,53.6036036036036,222
1472359,41.66666666666667,348
1472470,45.64643799472295,379
1473155,45.714285714285715,385
1473204,47.199999999999996,250
1473209,40.68441064638783,263
1473515,43.492063492063494,315
1473557,43.24324324324324,370
1473585,40.19292604501607,311
1473594,38.30409356725146,342
1473630,39.247311827956985,372
1474103,33.137829912023456,341
1474522,100.0,2
1474549,32.98969072164948,388
1474704,38.46153846153847,338
1474729,42.35294117647059,255
1474822,40.32786885245901,305
1474964,48.3739837398374,246
1475185,44.17989417989418,378
1475426,35.019455252918284,257
1475497,44.5141065830721,319
1475558,38.75432525951557,289
1475603,38.84297520661157,242
1475778,42.1875,320
1476017,41.85185185185185,270
1476813,38.095238095238095,273
1477226,41.66666666666667,360
1477249,41.24168514412417,451
1477367,37.28813559322034,472
1477480,38.94736842105263,380
1477499,45.67164179104478,335
1477792,44.5141065830721,319
1478357,39.80582524271845,309
1478582,75.47169811320755,53
1478692,47.265625,256
1478718,44.237918215613384,269
1478736,34.70031545741325,317
1478880,36.462093862815884,277
1479075,29.76878612716763,346
1479372,35.79545454545455,352
1479542,41.726618705035975,417
1479890,41.19402985074627,335
1480023,40.117994100294986,339
1480287,43.575418994413404,537
1480574,37.203791469194314,422
1480791,38.81748071979435,389
1480946,45.74132492113564,317
1480965,35.79952267303103,419
1481166,36.688311688311686,308
1481340,43.728813559322035,295
1481375,39.83050847457627,354
1481416,46.70846394984326,319
1481490,53.90625,128
1481742,44.15954415954416,351
1481780,43.78378378378379,370
1481836,51.85185185185185,108
1482445,35.65217391304348,345
1482461,44.932432432432435,296
1482801,53.30882352941176,272
1482850,55.04587155963303,218
1483077,40.357852882703774,503
1483366,35.1063829787234,376
1483466,38.141025641025635,312
1483538,50.66225165562914,302
1483561,70.96774193548387,62
1483745,45.73643410852713,258
1483810,44.230769230769226,364
1483870,30.930930930930934,333
1484083,45.04792332268371,313
1484285,51.93798449612403,129
1484785,55.294117647058826,170
1484875,34.41108545034642,433
1484958,37.41496598639456,294
1485195,36.7003367003367,297
1485238,47.31182795698925,279
1485362,42.926829268292686,205
1486465,34.51776649746193,197
1486979,42.78215223097113,381
1487122,39.202657807308974,301
1487344,48.95104895104895,286
1487455,39.37282229965157,287
1487708,37.696335078534034,382
1487842,40.32786885245901,305
1487962,41.55495978552279,373
1488169,33.33333333333333,315
1488220,41.007194244604314,278
1488298,41.14441416893733,367
1488357,35.35031847133758,314
1488760,37.66233766233766,308
1489001,32.85302593659942,347
1489035,27.363184079601986,402
1489224,43.96887159533074,257
1489276,41.641337386018236,329
1489661,38.53503184713376,314
1489857,43.43891402714932,221
1490058,50.49180327868853,305
1490134,50.88161209068011,397
1490204,38.79781420765027,366
1490318,43.71584699453552,366
1490428,49.40828402366864,338
1490637,47.340425531914896,188
1490702,47.73662551440329,243
1490830,37.44493392070485,454
1490907,37.362637362637365,364
1491268,46.51162790697674,215
1491387,32.98153034300791,379
1491818,43.06569343065693,274
1492463,52.77777777777778,180
1492491,37.61194029850746,335
1492628,48.25581395348838,172
1492864,48.05194805194805,231
1493025,40.604026845637584,298
1493171,41.00294985250738,339
1493498,47.43083003952569,253
1493824,38.17204301075269,372
1493917,44.40677966101695,295
1494038,37.33681462140992,383
1494104,44.54277286135693,339
1494212,44.785276073619634,326
1494213,53.20197044334976,203
1494223,39.443155452436194,431
1494458,36.0,375
1494618,31.0126582278481,474
1494674,49.411764705882355,340
1494797,39.93399339933993,303
1494803,50.591715976331365,338
1495274,38.04034582132565,347
1495327,32.26744186046512,344
1495373,41.1214953271028,321
1495423,40.853658536585364,328
1496022,46.3855421686747,332
1496452,46.666666666666664,315
1496496,50.445103857566764,337
1496601,38.95705521472393,326
1496739,42.97752808988764,356
1497160,46.07843137254902,306
1497431,34.319526627218934,338
1497443,44.827586206896555,348
1497576,35.82887700534759,374
1497601,35.56701030927835,388
1497806,38.05555555555556,360
1497860,42.99363057324841,314
1499039,42.198581560283685,282
1499061,49.340369393139845,379
1499526,45.852534562211986,434
1499610,39.34426229508197,366
1499867,38.35978835978836,378
1499932,40.45584045584046,351
1500000,37.9746835443038,316
1500457,45.928338762214985,307
1500525,45.42586750788644,317
1500557,32.45192307692308,416
1500685,52.02952029520295,271
1500808,34.096692111959285,393
1501009,32.76450511945392,586
1501333,47.1976401179941,339
1501503,42.58064516129032,310
1502005,46.91943127962085,211
1502137,46.59400544959128,367
1502174,32.375979112271544,383
1502422,44.428969359331475,718
1502447,40.647482014388494,278
1502650,34.20074349442379,538
1502921,39.017341040462426,346
1503257,55.55555555555556,153
1503331,34.50292397660819,342
1503781,47.97297297297297,148
1504099,43.40567612687813,599
1504144,30.66202090592334,287
1504515,44.85294117647059,272
1505037,46.20060790273556,329
1505199,47.57575757575758,330
1505541,42.21556886227545,334
1505545,45.18072289156627,332
1505558,42.6056338028169,284
1505561,45.248868778280546,221
1505590,40.830449826989614,289
1505609,33.442622950819676,305
1505723,34.474327628361856,409
1506204,43.05177111716621,367
1506560,42.675159235668794,314
1506718,34.93150684931507,438
1506740,41.544117647058826,272
1507019,43.20652173913043,368
1507276,48.82943143812709,299
1507706,45.37313432835821,335
1508013,44.95412844036697,327
1508722,45.81818181818182,275
1509148,39.67213114754099,305
1509352,37.71626297577855,289
1509686,45.53846153846154,325
1509786,34.474327628361856,409
1509945,37.142857142857146,315
1510019,48.091603053435115,262
1510196,45.89041095890411,292
1510316,44.21052631578947,285
1510608,38.24451410658307,319
1510634,40.28985507246377,345
1511180,34.385964912280706,285
1511380,39.24528301886793,265
1511467,45.15235457063712,361
1512074,49.11660777385159,283
1512311,35.95166163141994,331
1512614,26.366559485530544,311
1512690,42.56410256410256,195
1512932,46.607669616519175,339
1513175,44.92307692307692,325
1513204,44.921875,256
1513436,43.103448275862064,174
1513527,47.385620915032675,306
1514051,43.91891891891892,296
1514291,34.105960264900666,302
1515278,45.22613065326633,199
1515537,51.92982456140351,285
1515605,46.3855421686747,332
1515968,40.66852367688023,359
1516002,34.394904458598724,314
1516048,47.58842443729904,311
1516142,42.813455657492355,327
1516625,34.86590038314176,261
1517341,36.27450980392157,306
1517387,39.06633906633907,407
1517558,48.858447488584474,219
1517957,40.45307443365696,309
1518647,43.47826086956522,345
1518811,49.72375690607735,181
1519276,37.96296296296296,324
1519388,40.8955223880597,335
1519396,43.86503067484663,326
1519748,44.10876132930513,331
1519803,37.10144927536232,345
1520053,41.76334106728538,431
1520411,50.967741935483865,310
1520425,48.98550724637681,345
1520620,44.761904761904766,315
1520668,48.91304347826087,276
1520690,46.8944099378882,322
1520774,47.368421052631575,304
1520818,47.004608294930875,217
1521042,42.65402843601896,211
1521127,51.298701298701296,154
1521755,42.64705882352941,340
1521923,32.743362831858406,339
1522092,36.08815426997245,363
1522115,36.79775280898877,356
1522183,43.63143631436314,369
1522412,36.42611683848797,291
1522870,36.496350364963504,411
1522984,45.36082474226804,291
1523274,49.86876640419948,381
1523513,39.48863636363637,352
1523571,45.857988165680474,338
1523914,39.875389408099686,321
1524163,52.56410256410257,234
1524343,49.45454545454545,275
1525311,40.64039408866995,406
1525511,49.53488372093023,430
1525635,43.682310469314075,277
1525646,37.56613756613756,378
1525786,54.440154440154444,259
1526165,36.241610738255034,298
1526185,38.39779005524862,362
1526310,47.963800904977376,221
1527061,34.090909090909086,308
1527234,50.625,320
1527243,49.35064935064935,154
1527333,37.31778425655977,343
1527458,46.38888888888889,360
1527646,43.77224199288256,281
1527896,39.34426229508197,366
1528060,54.112554112554115,231
1528107,43.452380952380956,336
1528692,41.19496855345912,318
1528847,45.27220630372493,349
1528856,33.46613545816733,251
1529146,38.557993730407524,319
1529155,44.099378881987576,322
1529450,43.042071197411005,309
1529508,37.73087071240106,379
1529626,37.96296296296296,324
1529707,37.45928338762215,307
1530276,45.55873925501432,349
1530415,40.06622516556291,302
1530737,42.901234567901234,324
1531496,39.068825910931174,494
1531565,41.03896103896104,385
1531692,42.769230769230774,325
1531745,44.62809917355372,242
1532027,51.173708920187785,213
1532081,42.90657439446367,289
1532397,39.285714285714285,224
1532475,46.76258992805755,278
1532633,31.40916808149406,589
1532807,46.52014652014652,273
1533034,38.0,300
1533150,37.55102040816327,245
1533193,55.08196721311476,305
1533202,42.53521126760563,355
1533251,41.904761904761905,315
1533414,42.23107569721115,251
1534099,45.45454545454545,231
1535013,50.83798882681564,358
1535038,35.294117647058826,323
1535165,45.103857566765576,337
1535216,55.26315789473685,114
1535235,31.742243436754176,419
1535458,37.735849056603776,318
1535549,45.97315436241611,298
1535557,38.11074918566775,307
1536022,41.92307692307693,260
1536321,40.46052631578947,304
1536546,45.02074688796681,482
1536901,42.857142857142854,469
1537088,28.02547770700637,314
1537175,45.06172839506173,324
1537208,42.50764525993883,327
1537541,44.62540716612378,307
1537568,58.620689655172406,174
1537871,49.47089947089947,378
1538128,42.28723404255319,376
1538317,38.15789473684211,304
1538669,39.721254355400696,287
1538807,43.18181818181818,396
1538992,41.17647058823529,493
1539078,39.11764705882353,340
1539130,39.762611275964396,337
1539401,63.716814159292035,113
1539410,37.261146496815286,314
1539883,38.655462184873954,357
1540999,47.03947368421053,304
1541036,44.6215139442231,251
1541306,37.19676549865229,371
1541362,39.62765957446808,376
1541693,40.45226130653266,398
1542033,42.17252396166134,313
1542119,39.80582524271845,309
1542222,37.34939759036144,249
1542336,28.205128205128204,312
1542361,48.026315789473685,304
1542465,43.43163538873995,373
1542605,43.465909090909086,352
1542659,50.877192982456144,57
1542725,42.89693593314763,359
1542868,40.64516129032258,310
1542992,49.82078853046595,279
1543055,37.38019169329074,313
1543322,38.41269841269842,315
1543340,35.0,260
1543629,35.73770491803279,305
1543632,38.50746268656716,335
1544366,48.87218045112782,266
1544761,45.63953488372093,344
1545520,40.72948328267477,329
1545635,43.76996805111821,313
1545671,50.39370078740157,127
1545722,45.6953642384106,302
1545863,46.749226006191954,323
1546120,43.46153846153846,260
1546314,48.825065274151434,383
1546461,38.775510204081634,294
1546483,37.365591397849464,372
1546593,40.400000000000006,250
1546632,44.63087248322148,298
1547113,34.42622950819672,305
1547124,37.5,352
1547227,36.7816091954023,348
1547352,38.079470198675494,302
1547449,39.688715953307394,257
1547480,38.67595818815331,287
1547527,31.30699088145897,329
1547597,40.2027027027027,296
1547670,38.4393063583815,346
1547677,45.26066350710901,422
1547832,40.43478260869565,230
1548413,43.63143631436314,369
1548488,35.67708333333333,384
1548599,45.57823129251701,294
1548721,38.71951219512195,328
1548925,36.41618497109826,346
1549033,30.952380952380953,252
1549044,48.40425531914894,376
1549279,40.19933554817276,301
1549579,46.45669291338583,381
1549791,37.1875,320
1549811,45.9375,320
1549916,39.94708994708995,378
1549990,38.095238095238095,357
1550021,34.185303514377,313
1550023,48.50299401197605,334
1550073,53.21888412017167,233
1550183,35.0609756097561,328
1550770,37.61194029850746,335
1550812,39.03133903133903,351
1550895,45.42253521126761,284
1550957,44.79166666666667,192
1551308,50.625,160
1551544,42.436974789915965,238
1551801,33.22147651006711,596
1551953,34.38485804416404,317
1552231,36.96369636963696,303
1552628,41.7624521072797,261
1552637,35.977337110481585,353
1552789,40.75471698113208,265
1553094,31.542056074766357,428
1553465,46.53465346534654,202
1553637,39.66942148760331,363
1553644,42.857142857142854,238
1553819,46.81818181818182,220
1554069,38.443396226415096,424
1554096,80.64516129032258,31
1554616,40.27777777777778,288
1554713,37.919463087248324,298
1555046,41.54727793696275,349
1555478,48.54771784232365,241
1555498,40.0,250
1555657,40.45454545454545,220
1555847,42.857142857142854,413
1556141,46.192893401015226,197
1556278,40.17595307917888,341
1556390,45.2991452991453,468
1556463,41.41689373297003,367
1556590,31.074766355140188,428
1556638,46.13003095975232,323
1556898,35.42319749216301,319
1556954,42.857142857142854,322
1557193,39.0728476821192,302
1557214,42.47787610619469,226
1557562,41.64383561643836,365
1558040,51.03448275862069,290
1558185,37.992831541218635,279
1558234,34.02061855670103,485
1558329,39.436619718309856,355
1558621,43.44827586206896,290
1559286,34.78260869565217,391
1559380,36.71875,256
1559407,39.06633906633907,407
1559656,38.53820598006645,301
1559793,39.59183673469388,245
1560123,41.776315789473685,304
1560407,37.333333333333336,300
1560468,33.84146341463415,328
1560872,42.17687074829932,294
1560958,90.47619047619048,21
1561226,42.025862068965516,464
1561513,62.10526315789474,95
1561554,34.7682119205298,302
1561685,30.136986301369863,292
1561735,39.23611111111111,288
1561744,38.613861386138616,303
1561826,39.791666666666664,480
1562385,45.79124579124579,297
1562965,41.584158415841586,303
1563122,32.9646017699115,452
1563346,38.46153846153847,364
1563357,43.87755102040816,392
1563434,28.79746835443038,316
1563774,38.53503184713376,314
1563843,42.8927680798005,401
1563856,38.038277511961724,418
1564509,46.51162790697674,344
1564533,49.32432432432432,296
1564937,41.967213114754095,305
1564996,44.409937888198755,322
1565064,46.440677966101696,295
1565246,41.49659863945578,294
1565381,46.85314685314685,286
1565493,37.5,336
1565759,53.398058252427184,206
1565792,44.24778761061947,226
1565841,45.83333333333333,192
1566294,35.602094240837694,382
1566515,46.728971962616825,214
1566521,31.515151515151512,330
1566748,37.5,296
1567259,43.29896907216495,194
1567370,41.36904761904761,336
1567568,39.523809523809526,210
1567661,48.75346260387812,361
1567885,42.21453287197232,289
1567985,47.40484429065744,289
1568097,47.61904761904761,315
1568259,47.53086419753087,324
1568335,42.028985507246375,345
1568371,35.44668587896253,347
1568464,31.719128329297817,413
1568828,35.741444866920155,263
1568886,41.988950276243095,181
1569246,29.399141630901287,466
1569326,38.943894389438945,303
1569422,39.76608187134503,342
1569572,43.23144104803494,229
1569573,43.85026737967914,374
1569589,42.90030211480362,331
1570255,36.77811550151976,329
1570395,45.30612244897959,245
1570405,40.5940594059406,404
1570522,33.55263157894737,304
1570829,52.29681978798587,283
1570888,46.2962962962963,270
1570955,42.40282685512368,283
1571029,41.104294478527606,326
1571383,50.8833922261484,283
1571554,45.247148288973385,263
1571770,44.569288389513105,267
1571952,35.43956043956044,364
1572125,33.09090909090909,275
1572718,39.00709219858156,141
1572810,45.15235457063712,361
1572825,38.15789473684211,304
1573044,44.299674267100976,307
1573348,48.63636363636364,220
1573625,45.45454545454545,297
1573867,41.0377358490566,212
1574016,51.39664804469274,179
1574183,40.86021505376344,279
1574226,37.61261261261261,444
1574678,37.82894736842105,304
1574734,43.90243902439025,287
1574819,40.863787375415285,301
1574990,38.1294964028777,278
1575144,43.127962085308056,422
1575461,30.32258064516129,310
1575637,40.0,380
1575641,46.36871508379888,179
1575850,42.81437125748503,334
1575943,39.04494382022472,356
1575959,43.58108108108108,296
1576080,47.91666666666667,336
1576463,41.2751677852349,298
1576568,43.82022471910113,267
1577382,39.948453608247426,388
1577689,45.089285714285715,224
1577737,42.592592592592595,324
1578126,36.11691022964509,479
1578266,44.5945945945946,222
1578728,50.45871559633027,218
1578833,49.57627118644068,236
1578980,52.04081632653062,294
1579161,37.014925373134325,335
1579182,56.886227544910184,334
1579489,41.25874125874126,286
1579598,44.761904761904766,315
1579711,40.2555910543131,313
1579748,43.288590604026844,298
1579808,32.914046121593294,477
1579919,41.72185430463576,302
1580244,45.723684210526315,304
1580373,37.28813559322034,236
1580496,51.97568389057751,329
1580544,49.67948717948718,312
1580874,39.74683544303797,395
1581197,47.05882352941176,255
1581339,46.34920634920635,315
1581458,35.064935064935064,385
1581500,37.61467889908257,327
1581784,40.74074074074074,270
1581797,40.705128205128204,312
1582088,54.18060200668896,299
1582301,41.99395770392749,331
1582444,50.0,234
1582901,31.790123456790127,324
1582964,43.542435424354245,271
1583165,55.55555555555556,153
1583328,43.08510638297872,376
1583493,37.74834437086093,302
1583555,36.92722371967655,371
1583806,37.631578947368425,380
1584007,40.28169014084507,355
1584290,36.96969696969697,330
1584548,50.965250965250966,259
1584652,39.650145772594755,343
1584909,50.33557046979866,298
1584995,36.15384615384615,260
1585403,52.51141552511416,219
1585499,43.776824034334766,233
1585969,44.303797468354425,316
1586025,48.324022346368714,358
1586036,53.383458646616546,266
1586419,43.69230769230769,325
1586422,40.06514657980456,307
1586500,35.16129032258065,310
1586562,47.51381215469613,181
1586579,34.5679012345679,243
1587021,31.347962382445143,319
1587252,29.901960784313726,408
1587464,39.8671096345515,301
1587529,43.103448275862064,348
1587591,45.22821576763486,241
1587967,43.92156862745098,255
1587988,36.19047619047619,525
1588119,39.366515837104075,221
1588198,42.42424242424242,330
1588429,26.548672566371685,226
1588569,45.85635359116022,181
1588800,38.65030674846626,326
1589013,42.04545454545455,352
1589048,42.16524216524217,351
1589226,49.16943521594684,301
1589353,40.939597315436245,298
1589422,44.85981308411215,321
1589529,47.89915966386555,238
1589666,41.6,250
1589850,40.19138755980861,209
1589957,36.07843137254902,255
1590001,48.35164835164835,273
1590009,36.8,250
1590188,42.391304347826086,368
1590216,39.385474860335194,358
1590509,42.803030303030305,264
1590608,33.14447592067989,353
1590644,45.45454545454545,308
1590785,40.79320113314447,353
1591119,33.68055555555556,288
1591352,44.751381215469614,181
1591523,32.8125,320
1591525,51.68539325842697,267
1591602,32.38993710691824,318
1591633,47.41935483870968,310
1591671,40.65934065934066,455
1591899,31.35011441647597,437
1592006,37.666666666666664,300
1592061,37.8021978021978,455
1592602,35.278514588859416,377
1592751,38.109756097560975,328
1593006,46.68141592920354,452
1593015,54.43425076452599,327
1593456,33.743842364532014,406
1593521,37.56476683937824,386
1593764,49.86449864498645,369
1594051,43.225806451612904,310
1594304,34.15977961432507,363
1594465,44.107744107744104,297
1594720,33.92405063291139,395
1594854,47.85714285714286,140
1594875,41.566265060240966,332
1594920,40.122199592668025,491
1596015,43.16770186335403,322
1596333,41.75438596491228,285
1596815,52.40174672489083,229
1596937,33.91812865497076,342
1597138,41.28686327077748,373
1597504,34.55882352941176,272
1597794,39.3574297188755,249
1597869,44.85981308411215,214
1598191,57.268722466960355,227
1598195,31.125827814569533,302
1598284,31.11111111111111,405
1598574,41.49659863945578,147
1598593,48.90965732087228,321
1598715,42.59740259740259,385
1598831,44.0,350
1599051,34.76923076923077,325
1599186,38.59649122807017,228
1599214,41.104294478527606,326
1599264,40.044742729306485,447
1599282,44.89795918367347,294
1599482,39.48863636363637,352
1599488,48.338368580060425,331
1599863,41.596638655462186,238
1600280,48.372093023255815,215
1600455,38.372093023255815,258
1600589,35.01577287066246,317
1600749,42.405063291139236,316
1600880,39.884393063583815,173
1601003,43.97163120567376,282
1601251,34.96143958868895,389
1601361,43.233082706766915,266
1601473,46.666666666666664,390
1601770,43.0188679245283,265
1601782,38.308457711442784,402
1601973,44.73684210526316,266
1602184,34.15977961432507,363
1602223,47.66666666666667,300
1602277,39.229024943310655,441
1602465,93.33333333333333,15
1603029,46.948356807511736,213
1603098,47.12328767123288,365
1603237,36.84210526315789,323
1603472,41.9811320754717,212
1603663,38.6411889596603,471
1603984,41.99288256227758,281
1604101,39.93808049535604,323
1604202,38.01652892561984,363
1604220,42.46153846153846,325
1604338,50.13623978201635,367
1604365,40.85714285714286,350
1604419,67.46987951807229,83
1604474,35.36977491961415,311
1604615,34.61538461538461,338
1605034,43.58974358974359,312
1605098,45.36423841059602,302
1605251,39.25233644859813,214
1605278,45.07042253521127,284
1605502,44.73684210526316,304
1605603,36.92660550458716,436
1605723,35.646687697160885,317
1605730,50.26737967914438,187
1605992,44.53125,256
1606808,28.850855745721272,409
1606838,40.49382716049383,405
1606909,43.67088607594937,316
1607000,49.310344827586206,290
1607064,34.63414634146341,205
1607315,34.883720930232556,344
1607351,35.98726114649681,314
1607441,45.24590163934426,305
1607468,35.87786259541985,262
1608155,35.08353221957041,419
1608449,33.881578947368425,304
1608609,42.93193717277487,382
1608925,36.59147869674185,399
1608927,31.60919540229885,348
1609314,47.53623188405797,345
1609400,46.37002341920375,427
1609417,37.82991202346041,341
1609648,43.83954154727794,349
1609903,47.54601226993865,326
1610071,43.75,320
1610122,39.94490358126722,363
1610283,42.857142857142854,315
1610463,34.78260869565217,322
1610539,37.42857142857143,350
1611162,44.474393530997304,371
1611251,39.39393939393939,363
1611340,38.65877712031558,507
1611397,41.692789968652036,319
1611749,31.17283950617284,324
1611847,33.035714285714285,448
1612027,42.48366013071895,306
1612549,53.37078651685393,178
1613616,40.816326530612244,392
1613649,45.230769230769226,325
1613800,52.84974093264248,386
1613828,40.05449591280654,367
1614108,47.57834757834758,351
1614225,40.32258064516129,310
1614522,34.60490463215259,367
1614561,40.32921810699588,243
1614640,35.754189944134076,537
1614797,50.16722408026756,299
1614816,46.788990825688074,327
1614901,34.45121951219512,328
1614935,40.54054054054054,259
1615168,41.92439862542955,291
1615705,44.18604651162791,387
1615799,43.01075268817204,279
1615987,36.46408839779006,362
1616465,43.97394136807817,307
1616597,36.896551724137936,290
1616846,33.829787234042556,470
1617067,51.02739726027398,292
1617101,46.53465346534654,303
1617285,42.857142857142854,336
1617509,35.18518518518518,324
1618134,43.290043290043286,462
1618303,41.566265060240966,332
1618407,44.680851063829785,235
1618727,45.42372881355932,295
1619449,33.471933471933475,481
1619515,36.42611683848797,291
1619632,37.77089783281733,323
1620205,33.220338983050844,295
1620341,39.51048951048951,286
1620431,43.888888888888886,180
1620717,45.723684210526315,304
1621011,33.4051724137931,464
1621118,41.58653846153847,416
1621287,41.25874125874126,286
1621334,40.993788819875775,322
1621418,40.06410256410257,312
1621433,37.35408560311284,257
1621566,50.85470085470085,234
1621798,51.62337662337663,308
1621951,34.66666666666667,375
1622079,40.243902439024396,328
1622334,44.984802431610944,329
1622361,41.28787878787879,264
1622365,35.751295336787564,386
1622681,46.2962962962963,270
1622707,46.198830409356724,342
1623105,40.73426573426573,572
1623440,37.6657824933687,377
1623684,36.592178770949715,358
1624008,42.21635883905013,379
1624176,32.31292517006803,294
1624220,34.90196078431372,255
1624437,39.44954128440367,327
1624635,36.440677966101696,354
1624696,43.125,160
1624740,47.94520547945205,438
1624920,40.94488188976378,381
1625393,36.915887850467286,214
1625528,44.24778761061947,226
1625843,43.63057324840764,314
1625914,38.16254416961131,283
1626279,44.44444444444444,171
1626417,44.89795918367347,196
1626600,35.25835866261398,329
1627071,45.051194539249146,293
1627883,39.40298507462687,335
1627943,36.16352201257861,318
1628156,46.540880503144656,318
1628552,28.22085889570552,326
1628652,39.66942148760331,242
1628690,34.82142857142857,336
1629080,45.023696682464454,211
1629475,38.943894389438945,303
1629616,41.124260355029584,338
1629639,43.38028169014084,355
1629788,57.95454545454546,88
1629900,40.879120879120876,455
1630053,45.57377049180328,305
1630591,52.81385281385281,231
1630691,35.24904214559387,261
1630753,41.71597633136095,338
1630840,33.83233532934132,334
1630850,42.03655352480418,383
1630952,47.081712062256805,257
1630975,40.728476821192054,302
1630998,46.02272727272727,176
1631091,45.74898785425101,247
1631240,39.141414141414145,396
1631980,42.27642276422765,246
1632015,43.85382059800664,301
1632122,39.171974522293,314
1632406,41.19402985074627,335
1632824,50.943396226415096,265
1633051,48.036253776435046,331
1633289,40.87193460490463,367
1633761,46.97986577181208,298
1634103,46.69260700389105,257
1634341,43.38235294117647,272
1634458,53.70370370370371,324
1634726,52.10526315789473,190
1634736,38.387096774193544,310
1634881,41.417910447761194,268
1634890,37.94466403162055,253
1635054,45.0,280
1635174,44.126074498567334,349
1635336,37.261146496815286,314
1635450,37.9746835443038,316
1636074,40.96045197740113,354
1636472,33.51206434316354,373
1636558,47.3015873015873,315
1636628,25.806451612903224,372
1636648,49.787234042553195,235
1636724,39.75903614457831,332
1636764,36.74121405750799,313
1636768,40.28776978417266,278
1637205,37.5609756097561,410
1637322,42.857142857142854,259
1637588,54.47154471544715,123
1637691,35.84905660377358,371
1637734,52.29885057471264,348
1637927,38.0327868852459,305
1637981,30.362116991643457,359
1638304,40.51724137931034,232
1638387,50.0,138
1638743,40.41811846689895,287
1638795,41.15523465703971,277
1639101,42.168674698795186,249
1639128,40.73033707865169,356
1639183,41.75084175084175,297
1639213,47.05882352941176,357
1639286,41.01876675603217,373
1639394,36.84210526315789,304
1639412,42.578125,256
1639414,40.069686411149824,287
1639493,49.03225806451613,155
1639494,47.98657718120805,298
1639926,38.88888888888889,270
1639991,41.04938271604938,324
1640119,41.0958904109589,438
1640227,41.246290801186944,337
1640451,42.1455938697318,522
1640493,35.714285714285715,350
1640519,48.35526315789473,304
1640565,38.482384823848236,369
1640712,30.582524271844658,412
1640892,52.41935483870967,248
1640909,45.0,320
1640923,36.94779116465863,249
1641476,40.119760479041915,334
1641688,44.027303754266214,293
1641717,34.03508771929825,285
1641740,46.58753709198813,337
1642071,41.81818181818181,330
1642079,51.10497237569061,362
1642198,32.28962818003914,511
1642257,46.59400544959128,367
1642310,39.273927392739274,303
1642431,43.344709897610926,293
1642524,47.3186119873817,317
1642624,42.616033755274266,237
1642707,51.028806584362144,243
1643066,36.597938144329895,194
1643648,37.4251497005988,334
