file,paragraph count,sentences per paragraph,words per paragraph,characters per paragraph 
1581339,5,4.0,71.6,284.2
1581458,4,4.75,106.0,406.5
1581500,5,3.8,73.4,309.8
1581784,1,15.0,289.0,1226.0
1581797,5,3.0,70.0,273.0
1582088,4,3.5,83.0,407.25
1582301,5,4.0,72.2,310.8
1582444,4,5.5,67.75,264.0
1582901,3,6.666666666666667,119.0,513.3333333333334
1582964,4,3.25,73.75,288.0
1583165,3,2.3333333333333335,56.666666666666664,247.33333333333334
1583328,4,5.25,105.75,440.75
1583493,4,4.5,84.75,334.5
1583555,4,4.0,98.75,450.25
1583806,4,6.0,105.5,484.75
1584007,5,3.8,78.4,370.4
1584290,5,3.4,75.0,293.0
1584548,5,2.6,59.4,244.0
1584652,5,3.2,74.6,326.6
1584909,3,7.0,117.33333333333333,510.6666666666667
1584995,4,2.25,69.25,282.0
1585403,3,5.666666666666667,81.0,386.3333333333333
1585499,5,2.6,52.8,212.8
1585969,5,4.6,69.4,312.8
1586025,6,3.1666666666666665,65.0,283.1666666666667
1586036,1,16.0,295.0,1303.0
1586419,5,2.4,68.8,312.4
1586422,2,9.5,168.0,721.0
1586500,5,3.6,70.0,268.2
1586562,3,5.333333333333333,72.66666666666667,259.6666666666667
1586579,1,4.0,245.0,949.0
1587021,5,3.2,71.0,259.2
1587252,5,4.2,90.2,390.2
1587464,1,5.0,305.0,1280.0
1587529,4,4.25,94.5,394.75
1587591,5,3.0,53.2,225.0
1587967,5,3.0,55.6,236.2
1587988,10,2.2,55.5,249.1
1588119,3,4.333333333333333,82.33333333333333,330.0
1588198,4,3.5,91.25,391.75
1588429,1,14.0,257.0,1023.0
1588569,3,3.3333333333333335,65.66666666666667,263.0
1588800,4,4.5,86.75,358.25
1589013,4,5.0,96.0,367.25
1589048,3,10.666666666666666,135.0,507.6666666666667
1589226,5,3.6,69.8,301.0
1589353,5,6.2,67.2,238.0
1589422,2,8.5,183.5,751.0
1589529,6,2.0,43.0,187.66666666666666
1589666,6,1.8333333333333333,44.833333333333336,200.16666666666666
1589850,3,4.0,80.0,286.0
1589957,3,5.666666666666667,96.66666666666667,368.0
1590001,4,3.5,73.5,336.0
1590009,4,5.75,71.25,265.5
1590188,4,3.25,97.75,409.5
1590216,4,5.0,96.75,416.75
1590509,6,2.8333333333333335,47.166666666666664,203.83333333333334
1590608,3,3.6666666666666665,129.0,467.6666666666667
1590644,4,5.25,87.25,382.5
1590785,3,7.333333333333333,125.66666666666667,574.3333333333334
1591119,1,10.0,320.0,1191.0
1591352,1,2.0,194.0,741.0
1591523,6,1.3333333333333333,55.666666666666664,244.33333333333334
1591525,5,3.2,60.6,254.4
1591602,5,3.8,68.8,270.6
1591633,4,4.75,84.75,345.25
1591671,6,6.0,88.0,378.0
1591899,4,8.25,124.0,532.0
1592006,4,3.25,80.75,326.25
1592061,5,4.0,103.2,441.6
1592602,6,2.3333333333333335,69.83333333333333,268.0
1592751,4,5.0,94.25,385.25
1593006,4,5.5,127.5,561.0
1593015,5,3.4,73.0,357.0
1593456,4,5.25,115.5,449.5
1593521,5,4.0,85.8,355.0
1593764,6,2.6666666666666665,66.66666666666667,291.5
1594051,3,5.0,116.66666666666667,555.0
1594304,4,3.25,97.0,422.75
1594465,4,4.0,82.25,366.5
1594720,5,5.0,85.6,355.8
1594854,1,4.0,146.0,613.0
1594875,5,3.0,72.0,324.8
1594920,9,2.5555555555555554,59.666666666666664,270.8888888888889
1596015,4,5.25,92.5,346.0
1596333,4,3.75,81.25,325.75
1596815,4,4.5,65.5,282.0
1596937,5,3.2,75.0,307.8
1597138,3,5.666666666666667,134.0,580.3333333333334
1597504,5,2.6,57.4,264.0
1597794,5,3.4,56.6,227.8
1597869,4,2.5,57.5,237.5
1598191,5,3.8,54.2,222.6
1598195,6,2.6666666666666665,55.0,221.33333333333334
1598284,10,2.2,43.7,178.1
1598574,5,2.2,34.6,136.6
1598593,6,2.8333333333333335,58.166666666666664,251.0
1598715,6,2.5,72.5,301.5
1598831,5,3.0,74.6,327.0
1599051,5,2.6,72.2,286.4
1599186,7,2.857142857142857,39.0,166.85714285714286
1599214,2,8.0,179.5,747.5
1599264,7,3.4285714285714284,68.85714285714286,317.2857142857143
1599282,5,3.2,62.8,276.6
1599482,7,2.2857142857142856,53.57142857142857,239.0
1599488,5,2.0,72.6,306.6
1599863,4,2.75,67.5,266.75
1600280,7,1.8571428571428572,33.0,158.28571428571428
1600455,3,5.0,96.66666666666667,377.3333333333333
1600589,4,5.0,89.5,363.75
1600749,4,3.75,86.75,373.75
1600880,1,13.0,202.0,947.0
1601003,4,2.5,78.5,298.5
1601251,6,3.5,74.33333333333333,305.3333333333333
1601361,7,2.4285714285714284,41.142857142857146,172.42857142857142
1601473,5,4.4,87.2,387.0
1601770,5,4.0,66.2,273.6
1601782,5,4.6,88.8,363.4
1601973,8,1.875,36.625,150.75
1602184,5,2.6,78.0,331.2
1602223,4,5.0,84.25,358.25
1602277,4,5.5,122.5,512.75
1602465,1,1.0,16.0,76.0
1603029,3,4.666666666666667,83.0,316.6666666666667
1603098,4,4.0,101.0,433.25
1603237,4,5.75,89.5,353.5
1603472,5,2.0,45.2,184.2
1603663,5,3.4,103.4,476.8
1603984,5,1.8,60.6,243.6
1604101,6,1.6666666666666667,58.666666666666664,258.1666666666667
1604202,4,5.25,98.5,414.25
1604220,6,3.0,60.333333333333336,256.5
1604338,5,2.6,80.6,337.2
1604365,1,12.0,404.0,1581.0
1604419,1,3.0,85.0,365.0
1604474,5,3.8,67.0,307.2
1604615,4,6.25,98.0,407.75
1605034,4,3.75,83.0,379.0
1605098,9,2.111111111111111,39.111111111111114,155.66666666666666
1605251,5,3.0,49.8,160.6
1605278,5,3.0,64.0,275.8
1605502,3,4.333333333333333,112.33333333333333,506.6666666666667
1605603,6,3.6666666666666665,80.33333333333333,342.8333333333333
1605723,4,3.25,88.75,374.5
1605730,4,1.75,50.25,214.75
1605992,5,2.8,55.8,234.0
1606808,6,4.5,75.5,268.6666666666667
1606838,4,3.0,110.25,480.0
1606909,4,4.5,89.0,361.5
1607000,11,1.6363636363636365,28.272727272727273,122.54545454545455
1607064,5,3.8,47.8,209.4
1607315,7,1.5714285714285714,52.42857142857143,202.14285714285714
1607351,4,4.75,87.25,361.0
1607441,2,6.5,171.0,721.5
1607468,5,3.4,59.0,239.0
1608155,2,13.5,234.0,859.0
1608449,5,3.0,67.4,279.6
1608609,6,3.0,68.83333333333333,300.1666666666667
1608925,4,4.5,109.5,476.25
1608927,5,3.0,74.0,307.8
1609314,3,5.0,127.33333333333333,556.6666666666666
1609400,7,2.5714285714285716,68.85714285714286,277.0
1609417,5,3.0,76.8,297.0
1609648,4,3.0,95.25,384.0
1609903,6,2.8333333333333335,58.333333333333336,259.8333333333333
1610071,3,6.0,120.0,490.3333333333333
1610122,6,4.0,66.0,268.8333333333333
1610283,5,3.0,67.6,291.8
1610463,4,5.0,92.25,428.5
1610539,4,4.25,93.0,404.25
1611162,5,3.2,79.0,368.2
1611251,5,4.4,81.6,312.6
1611340,5,4.2,108.8,451.8
1611397,3,10.666666666666666,126.0,493.3333333333333
1611749,4,3.5,85.25,358.5
1611847,4,5.75,122.25,488.75
1612027,3,4.0,115.0,472.3333333333333
1612549,3,4.666666666666667,66.0,309.3333333333333
1613616,5,3.4,87.0,367.0
1613649,4,3.75,89.0,382.0
1613800,6,1.8333333333333333,72.0,298.6666666666667
1613828,1,1.0,388.0,1732.0
1614108,3,5.0,125.33333333333333,537.6666666666666
1614225,5,4.2,70.2,308.2
1614522,1,18.0,392.0,1679.0
1614561,6,2.1666666666666665,42.666666666666664,178.16666666666666
1614640,5,6.4,121.6,487.2
1614797,6,2.6666666666666665,56.5,234.66666666666666
1614816,3,4.666666666666667,116.33333333333333,513.3333333333334
1614901,5,3.8,71.0,286.8
1614935,5,2.6,57.0,250.4
1615168,4,4.0,82.5,355.75
1615705,6,1.8333333333333333,71.66666666666667,329.3333333333333
1615799,4,4.75,77.75,330.0
1615987,5,3.8,80.4,318.6
1616465,5,3.2,67.8,310.0
1616597,7,1.7142857142857142,46.57142857142857,193.57142857142858
1616846,4,6.5,132.25,490.25
1617067,3,7.333333333333333,109.66666666666667,481.3333333333333
1617101,4,4.75,84.5,369.0
1617285,4,3.5,93.75,399.5
1617509,4,4.5,86.0,358.75
1618134,7,3.142857142857143,72.0,289.14285714285717
1618303,5,2.6,72.4,320.6
1618407,6,2.5,44.5,193.0
1618727,4,3.75,81.5,318.75
1619449,5,4.6,105.4,437.2
1619515,4,4.75,80.25,326.5
1619632,6,3.0,61.833333333333336,236.0
1620205,4,3.5,79.5,312.75
1620341,8,2.0,39.25,166.875
1620431,3,3.6666666666666665,69.33333333333333,283.3333333333333
1620717,5,2.8,66.8,303.0
1621011,5,5.2,105.4,445.6
1621118,5,4.6,95.0,416.8
1621287,5,3.6,63.4,253.6
1621334,5,1.6,71.6,300.2
1621418,4,5.0,84.75,377.5
1621433,3,3.3333333333333335,95.66666666666667,362.3333333333333
1621566,3,6.0,86.66666666666667,384.6666666666667
1621798,5,3.2,68.8,288.0
1621951,5,2.4,81.0,308.2
1622079,5,3.8,70.6,315.6
1622334,5,2.4,69.4,314.6
1622361,6,2.0,49.0,201.5
1622365,5,5.8,89.2,343.8
1622681,4,2.5,70.75,306.75
1622707,4,3.75,94.25,447.25
1623105,7,2.857142857142857,90.0,381.42857142857144
1623440,4,4.25,105.75,438.0
1623684,3,6.333333333333333,128.66666666666666,550.0
1624008,5,4.2,80.6,338.2
1624176,4,3.5,79.0,329.5
1624220,5,3.6,56.8,223.0
1624437,5,5.4,72.0,310.4
1624635,4,4.75,98.5,365.25
1624696,1,9.0,180.0,693.0
1624740,4,4.5,121.0,553.5
1624920,4,5.5,102.5,440.75
1625393,1,11.0,232.0,898.0
1625528,5,2.4,51.0,209.0
1625843,2,8.5,166.5,708.5
1625914,3,2.3333333333333335,101.66666666666667,372.0
1626279,2,5.0,90.5,410.0
1626417,5,4.8,48.8,197.4
1626600,2,8.5,180.0,685.5
1627071,4,3.5,80.75,325.5
1627883,6,2.6666666666666665,60.666666666666664,257.5
1627943,5,4.0,71.4,266.2
1628156,5,3.6,75.4,266.2
1628552,4,4.25,88.25,395.0
1628652,5,1.0,51.6,201.4
1628690,4,4.5,94.75,383.25
1629080,4,3.25,60.0,233.25
1629475,4,2.0,81.5,305.25
1629616,4,2.75,91.0,388.75
1629639,4,3.75,95.0,404.75
1629788,2,2.5,48.0,190.0
1629900,5,3.6,97.0,421.0
1630053,6,1.5,55.333333333333336,230.33333333333334
1630591,4,1.5,64.75,267.5
1630691,1,16.0,294.0,1189.0
1630753,4,4.5,95.25,340.5
1630840,4,4.25,92.75,413.75
1630850,5,4.8,87.2,348.6
1630952,5,3.8,58.6,243.6
1630975,4,3.75,83.0,360.25
1630998,3,3.3333333333333335,65.66666666666667,263.3333333333333
1631091,5,2.4,53.0,241.4
1631240,4,4.0,109.25,496.25
1631980,5,2.8,54.0,251.0
1632015,6,3.0,54.833333333333336,237.83333333333334
1632122,4,4.25,85.75,359.5
1632406,5,4.0,72.0,309.4
1632824,5,2.2,59.0,259.2
1633051,5,2.6,69.8,321.8
1633289,5,4.8,79.0,332.0
1633761,5,4.4,67.2,281.2
1634103,4,3.75,69.75,303.0
1634341,3,3.6666666666666665,96.33333333333333,404.6666666666667
1634458,5,2.6,69.0,315.2
1634726,4,2.25,51.25,233.75
1634736,5,4.6,70.6,280.6
1634881,5,3.4,57.2,259.2
1634890,4,3.5,70.25,276.25
1635054,5,1.6,62.2,259.8
1635174,5,4.8,78.8,341.6
1635336,13,1.3846153846153846,27.53846153846154,124.92307692307692
1635450,5,1.6,67.6,277.2
1636074,4,3.75,94.0,397.75
1636472,7,2.4285714285714284,58.57142857142857,231.0
1636558,5,4.4,69.6,313.2
1636628,3,8.0,143.0,511.6666666666667
1636648,7,2.2857142857142856,38.285714285714285,159.28571428571428
1636724,5,3.6,72.4,302.2
1636764,5,3.2,69.4,302.8
1636768,2,6.5,147.0,569.5
1637205,4,4.75,111.5,464.0
1637322,5,2.0,55.6,240.6
1637588,2,8.5,80.5,278.0
1637691,5,2.6,78.8,343.2
1637734,7,3.0,53.142857142857146,254.0
1637927,8,1.375,40.0,187.625
1637981,4,5.0,97.5,393.0
1638304,6,1.5,42.833333333333336,158.66666666666666
1638387,2,4.0,76.5,295.5
1638743,1,23.0,324.0,1257.0
1638795,5,4.0,62.2,264.4
1639101,5,2.8,54.0,224.6
1639128,9,2.7777777777777777,44.666666666666664,209.55555555555554
1639183,4,4.25,82.5,355.0
1639213,5,4.4,79.6,309.6
1639286,5,3.6,80.6,357.0
1639394,5,2.8,65.6,268.2
1639412,4,4.75,69.75,277.5
1639414,1,19.0,323.0,1438.0
1639493,2,4.5,85.0,310.5
1639494,6,2.3333333333333335,60.166666666666664,228.0
1639926,6,2.8333333333333335,50.333333333333336,203.5
1639991,4,3.0,85.0,364.5
1640119,5,4.0,96.4,446.6
1640227,5,3.0,74.0,300.6
1640451,8,3.5,69.875,320.875
1640493,5,2.8,76.2,304.2
1640519,2,8.5,174.0,703.5
1640565,7,2.4285714285714284,59.57142857142857,220.42857142857142
1640712,4,5.25,122.0,434.25
1640892,3,4.0,94.0,411.6666666666667
1640909,5,2.6,70.4,306.0
1640923,3,6.666666666666667,93.0,365.6666666666667
1641476,4,5.5,94.0,427.5
1641688,4,2.25,78.25,360.75
1641717,5,4.0,64.4,251.4
1641740,10,1.8,37.9,165.7
1642071,5,4.8,74.8,322.0
1642079,5,3.0,80.6,356.0
1642198,5,4.2,112.8,493.2
1642257,3,4.666666666666667,136.0,579.6666666666666
1642310,3,8.0,111.33333333333333,527.3333333333334
1642431,5,3.4,62.8,247.6
1642524,6,2.3333333333333335,57.333333333333336,244.5
1642624,4,2.25,65.5,270.75
1642707,5,4.2,57.8,225.6
1643066,3,3.6666666666666665,72.33333333333333,238.33333333333334
1643648,6,3.8333333333333335,61.333333333333336,230.66666666666666
1644003,6,2.8333333333333335,57.166666666666664,219.66666666666666
1644222,5,4.4,81.0,341.2
1644862,4,3.75,69.25,289.25
1644932,5,3.8,76.2,328.6
1645043,4,4.0,81.75,318.25
1645292,1,2.0,12.0,48.0
1645362,3,6.0,109.0,426.6666666666667
1645443,3,6.0,90.0,367.6666666666667
1645598,4,5.25,92.75,396.75
1646083,5,4.2,73.0,258.6
1646354,5,4.6,74.8,273.4
1646361,6,3.6666666666666665,75.83333333333333,308.0
1646430,5,2.8,92.6,387.2
1646509,6,1.3333333333333333,61.666666666666664,235.0
1646766,5,4.2,74.8,313.4
1646882,5,3.4,85.4,368.0
1646888,5,3.6,82.0,345.2
1646933,4,3.75,68.0,271.25
1646939,5,4.6,94.2,385.0
1647079,5,3.2,75.0,293.2
1647117,1,11.0,115.0,453.0
1647152,5,2.8,76.2,294.4
1647196,6,1.8333333333333333,53.5,189.5
1647320,5,3.6,72.2,295.0
1647523,5,4.2,76.6,337.6
1647858,3,6.333333333333333,103.0,384.0
1647885,3,6.666666666666667,75.0,281.0
1648010,6,3.5,74.16666666666667,310.3333333333333
1648227,4,2.0,59.0,253.5
1648228,4,4.75,93.25,391.25
1648252,4,2.5,78.0,290.75
1648484,1,6.0,116.0,458.0
1648568,4,5.0,86.0,308.5
1648610,4,4.0,86.25,331.5
1648735,4,7.5,123.75,455.75
1649025,6,2.6666666666666665,58.833333333333336,220.66666666666666
1650425,5,4.2,82.2,333.4
1650622,6,2.1666666666666665,52.833333333333336,217.16666666666666
1650665,7,2.5714285714285716,47.42857142857143,195.57142857142858
1650920,5,2.4,67.8,304.0
1651024,5,2.8,56.8,245.6
1651191,5,3.6,58.8,249.6
1651337,5,3.2,68.4,272.6
1651350,1,3.0,18.0,71.0
1651579,2,4.5,91.5,378.5
1651725,7,2.142857142857143,48.142857142857146,216.28571428571428
1651788,3,3.6666666666666665,110.33333333333333,416.3333333333333
1651854,2,8.5,137.0,600.0
1651985,4,4.25,66.5,276.5
1652091,4,2.5,75.0,331.25
1652227,5,4.0,68.2,285.8
1652478,4,4.75,87.75,333.75
1652492,5,2.8,61.8,256.8
1652868,6,3.6666666666666665,64.0,264.6666666666667
1653062,6,2.6666666666666665,63.166666666666664,278.8333333333333
1653880,4,2.75,82.5,318.0
1653892,5,1.4,62.4,263.0
1654057,2,5.0,106.0,477.0
1654180,5,2.8,60.2,252.4
1654196,6,2.5,55.333333333333336,242.16666666666666
1654305,4,7.75,92.25,374.25
1654736,4,4.75,102.0,422.25
1654814,5,4.0,55.8,251.6
1654824,4,3.25,94.0,407.25
1654971,4,5.0,71.0,322.0
1655746,5,3.2,64.6,238.4
1656037,3,5.666666666666667,153.66666666666666,658.3333333333334
1656255,4,5.5,90.5,347.75
1656271,4,3.5,84.75,343.0
1656426,7,3.0,62.285714285714285,257.42857142857144
1656634,5,2.4,56.0,238.8
1656816,5,3.2,57.2,260.0
1656849,4,3.5,101.0,454.0
1656991,6,2.5,58.0,237.66666666666666
1657003,6,2.3333333333333335,56.666666666666664,269.6666666666667
1657058,5,3.6,73.8,268.6
1657075,4,5.0,78.0,305.75
1657086,4,3.75,78.5,323.0
1657333,4,3.0,82.5,350.0
1657432,4,3.75,89.75,365.75
1657795,3,4.0,85.66666666666667,400.0
1658009,4,3.5,81.25,356.0
1658154,5,2.6,78.8,331.6
1658162,5,3.4,85.0,319.0
1658329,5,2.0,79.2,298.0
1658336,5,2.6,73.2,324.2
1659053,6,3.0,61.666666666666664,248.5
1659096,5,2.8,75.4,302.2
1659151,4,4.25,86.75,364.5
1659226,4,4.75,71.25,296.0
1659389,4,4.0,79.0,331.5
1659416,4,5.75,101.25,411.0
1659517,6,3.5,63.833333333333336,241.0
1659605,5,3.6,107.0,395.2
1659607,4,3.75,88.0,341.25
1660055,1,6.0,177.0,703.0
1660122,7,2.857142857142857,64.28571428571429,271.85714285714283
1660188,1,8.0,191.0,802.0
1660199,4,3.5,82.0,336.25
1660478,6,2.1666666666666665,69.16666666666667,305.6666666666667
1660486,3,7.0,112.0,418.0
1661173,4,5.0,161.0,674.0
1661253,4,2.5,56.25,220.0
1661306,4,5.0,100.75,410.5
1661694,6,4.166666666666667,82.16666666666667,339.5
1661933,4,7.5,116.75,477.75
1662065,3,7.0,149.0,649.6666666666666
1662196,5,2.0,65.8,289.8
1662514,5,4.6,71.0,287.2
1663050,4,3.5,63.0,259.5
1663539,4,3.5,86.5,337.75
1664070,4,5.5,94.25,374.25
1664247,9,2.888888888888889,64.33333333333333,262.1111111111111
1664306,3,5.0,107.0,445.6666666666667
1664318,5,3.6,77.0,318.4
1664388,4,4.5,80.5,323.25
1664392,4,4.25,84.25,369.5
1664625,1,6.0,44.0,181.0
1664661,4,4.25,80.75,352.75
1664680,4,6.75,109.75,453.0
1665047,4,4.5,75.5,301.5
1665345,5,1.4,35.8,135.6
1665678,5,5.4,83.0,350.8
1665730,6,3.6666666666666665,67.0,253.83333333333334
1665765,5,6.2,77.6,291.2
1665975,4,4.25,75.75,337.0
1666072,5,4.6,61.8,269.8
1666408,3,4.333333333333333,90.33333333333333,371.0
1666623,5,4.8,87.4,354.4
1666656,4,3.25,80.75,356.25
1666664,5,1.4,67.6,278.8
1666769,4,4.25,81.75,407.25
1667118,5,5.4,100.0,404.2
1667286,4,4.75,85.75,349.75
1667530,5,3.4,63.6,287.4
1667587,3,2.0,45.0,178.66666666666666
1667594,4,4.75,77.75,310.25
1667602,6,1.5,35.833333333333336,149.83333333333334
1668008,1,12.0,278.0,1152.0
1668009,7,2.5714285714285716,45.0,191.42857142857142
1668384,6,5.0,76.0,297.1666666666667
1668419,4,3.5,84.25,317.75
1668524,5,4.6,77.2,342.0
1668662,4,3.25,54.75,219.25
1668924,1,13.0,286.0,1139.0
1668943,4,4.5,104.0,433.5
1669009,4,6.0,61.75,238.5
1669030,5,2.6,76.6,313.2
1669093,4,4.0,97.25,450.0
1669189,4,1.25,46.0,172.5
1669224,5,4.4,69.2,306.4
1669335,5,6.2,64.8,231.4
1669444,6,1.6666666666666667,60.833333333333336,245.66666666666666
1669707,4,1.5,87.75,330.5
1669741,4,4.25,79.0,307.25
1669791,4,6.5,96.5,405.5
1670182,1,1.0,372.0,1559.0
1670340,4,9.25,111.0,412.5
1670472,6,3.0,49.666666666666664,225.0
1670687,4,3.5,79.25,345.5
1670711,6,2.6666666666666665,59.833333333333336,260.8333333333333
1671037,5,5.0,71.4,249.2
1671251,6,4.5,63.333333333333336,238.16666666666666
1671481,5,3.8,80.8,347.4
1671522,1,16.0,291.0,1138.0
1671616,5,3.2,60.8,281.4
1671658,5,3.4,67.2,285.6
1671716,5,3.4,67.0,245.2
1671801,8,2.375,46.0,191.125
1671891,4,4.0,88.75,372.75
1672465,6,2.6666666666666665,59.666666666666664,231.0
1672654,5,3.8,79.0,347.8
1672821,5,4.8,84.8,345.4
1672836,2,6.5,196.0,819.0
1673088,5,2.6,66.4,273.8
1673154,7,1.5714285714285714,45.285714285714285,190.57142857142858
1673187,4,3.75,81.25,321.5
1673426,4,5.25,101.5,451.25
1673467,3,5.0,89.33333333333333,355.0
1673664,3,4.333333333333333,66.0,257.3333333333333
1674074,5,4.2,60.8,264.4
1674353,3,4.666666666666667,116.0,497.0
1674925,3,4.0,125.66666666666667,537.3333333333334
1675231,7,1.0,43.714285714285715,155.85714285714286
1675269,4,2.5,86.75,363.75
1675566,4,3.5,78.75,319.5
1675898,5,3.6,87.8,391.8
1676028,2,9.0,189.0,810.5
1676186,5,2.8,75.8,338.2
1676271,4,2.25,80.5,350.25
1676376,5,2.8,58.8,236.8
1676415,1,20.0,514.0,2027.0
1676579,1,1.0,24.0,100.0
1676764,5,2.8,69.6,308.0
1677267,4,3.25,58.75,252.75
1677376,4,6.0,92.5,415.25
1677488,6,2.5,59.833333333333336,223.66666666666666
1677899,1,16.0,328.0,1373.0
1677921,4,5.75,73.5,322.75
1678100,4,3.5,77.25,304.0
1678322,12,1.6666666666666667,49.0,219.66666666666666
1678695,7,3.4285714285714284,49.285714285714285,206.28571428571428
1678849,4,3.75,88.75,400.0
1679001,5,3.2,68.6,275.4
1679077,4,4.0,95.25,442.75
1679098,5,5.2,70.2,304.6
1679694,4,5.25,110.25,476.25
1680732,5,5.8,96.8,374.6
1680888,6,1.8333333333333333,53.333333333333336,222.5
1681389,4,3.75,76.25,336.5
1681529,1,7.0,167.0,770.0
1681788,7,2.2857142857142856,49.42857142857143,215.57142857142858
1681984,6,2.6666666666666665,55.166666666666664,238.5
1682104,5,5.4,105.4,428.4
1682446,5,3.4,62.6,282.8
1682448,4,5.75,87.75,310.0
1682806,7,2.142857142857143,47.285714285714285,203.42857142857142
1683515,7,2.7142857142857144,54.285714285714285,222.42857142857142
1683847,6,3.0,67.66666666666667,288.3333333333333
1684107,4,5.0,104.25,428.0
1684317,5,3.4,70.2,301.2
1684393,4,6.25,138.25,571.0
1684701,4,5.25,92.25,381.25
1684782,5,4.2,81.6,373.2
1685015,3,8.0,122.0,526.0
1685087,4,3.5,84.5,387.0
1685140,5,4.8,72.0,279.0
1685185,3,5.0,162.66666666666666,723.3333333333334
1685228,4,4.0,86.0,384.25
1685332,5,4.2,69.6,283.0
1685398,4,3.5,71.0,305.75
1685471,6,3.5,66.5,296.3333333333333
1685589,3,4.333333333333333,110.33333333333333,470.6666666666667
1685874,5,3.6,65.8,274.2
1685935,5,2.0,65.4,301.6
1686101,4,3.75,101.75,411.0
1686181,3,6.333333333333333,107.33333333333333,439.0
1686490,5,2.6,73.2,312.2
1686538,4,5.0,87.0,363.25
1686601,4,5.5,82.75,329.0
1686697,5,1.8,21.6,87.8
1686780,3,9.0,129.66666666666666,522.0
1686969,4,1.0,76.5,329.75
1687002,5,2.2,62.2,271.6
1687047,3,4.0,82.33333333333333,311.6666666666667
1687067,5,4.4,101.6,441.2
1687105,4,5.75,88.25,367.25
1687239,1,13.0,224.0,1011.0
1687301,6,1.5,54.166666666666664,224.83333333333334
1688133,6,3.6666666666666665,64.16666666666667,261.6666666666667
1688249,5,2.4,68.0,271.0
1688752,3,2.3333333333333335,55.333333333333336,230.66666666666666
1689008,5,4.2,108.0,429.0
1689041,5,3.4,99.4,420.0
1689307,5,1.6,44.8,185.4
1689314,5,3.0,80.4,324.8
1689431,5,3.0,68.0,256.0
1689678,5,4.4,88.0,372.4
1690042,4,3.75,84.25,349.5
1690365,5,2.4,84.4,346.4
1690506,5,5.0,53.0,210.0
1691426,5,3.4,63.8,240.4
1691566,5,4.0,63.8,262.2
1691621,4,3.5,85.0,381.5
1691767,4,3.0,77.25,322.5
1692013,5,6.4,125.8,541.2
1692161,4,5.0,88.75,362.25
1692331,4,4.5,69.75,268.25
1692396,4,3.5,139.0,629.25
1692529,5,2.2,78.6,336.2
1693026,4,4.0,86.5,343.75
1693042,2,10.5,179.5,683.0
1693065,5,3.8,79.0,329.0
1693069,4,7.0,93.75,409.5
1693624,5,2.4,68.0,280.0
1693638,3,3.0,77.33333333333333,376.3333333333333
1694116,6,1.3333333333333333,54.833333333333336,217.83333333333334
1694309,3,5.333333333333333,80.66666666666667,323.6666666666667
1694515,2,11.0,180.5,740.5
1694540,8,1.375,43.0,176.0
1694586,5,3.2,70.0,315.6
1694694,5,4.0,60.6,263.6
1695530,6,1.5,49.833333333333336,191.83333333333334
1695610,6,3.6666666666666665,73.16666666666667,302.1666666666667
1695790,5,2.6,69.4,310.8
1696576,3,3.3333333333333335,98.0,389.0
1696815,5,2.4,70.6,305.2
1696890,6,1.3333333333333333,45.666666666666664,194.5
1696988,5,4.0,76.6,315.2
1697010,5,4.2,63.8,248.6
1697100,7,4.0,67.42857142857143,281.0
1697152,5,3.6,70.0,309.6
1697477,3,4.0,70.33333333333333,339.6666666666667
1697975,5,4.0,57.4,250.8
1698141,4,4.5,108.75,458.0
1698238,5,3.8,68.6,318.6
1698325,6,3.3333333333333335,61.0,270.5
1698475,5,2.0,82.4,298.0
1698630,5,4.6,77.2,335.0
1698689,8,2.875,58.625,235.75
1698725,5,4.8,105.2,443.8
1698804,5,3.8,75.6,301.2
1699254,5,4.0,71.6,286.2
1699315,5,3.0,71.8,303.6
1699435,3,7.666666666666667,119.0,450.0
1699946,6,2.3333333333333335,60.333333333333336,249.83333333333334
1700010,5,2.0,48.6,189.4
1700283,5,2.8,60.8,250.8
1700775,3,5.333333333333333,86.66666666666667,328.3333333333333
1700786,4,3.25,82.5,377.75
1700813,1,6.0,153.0,619.0
1701182,4,3.25,102.25,465.0
1701561,4,4.5,76.0,326.5
1701617,5,1.0,79.4,332.6
1702221,5,2.0,47.6,188.6
1702426,4,5.0,88.5,422.5
1702970,6,4.0,54.833333333333336,233.0
1703083,5,3.8,71.2,293.8
1703144,4,6.5,53.75,205.5
1703148,2,4.0,64.0,216.5
1703643,5,4.0,81.4,351.4
1703761,1,13.0,154.0,590.0
1703770,3,5.333333333333333,92.33333333333333,366.0
1703881,5,3.0,69.4,292.4
1703907,4,4.25,95.5,413.5
1704136,4,5.25,94.25,410.25
1704170,3,5.666666666666667,113.0,427.0
1704224,5,3.2,80.6,368.4
1704256,2,8.0,152.0,580.5
1704599,5,2.0,59.4,261.2
1704641,4,6.25,128.25,561.5
1705239,4,2.25,88.0,335.5
1705305,5,4.8,78.4,307.2
1705366,5,4.8,62.2,241.6
1705385,5,2.8,63.6,284.6
1705800,1,14.0,200.0,735.0
1705903,4,5.0,113.75,443.25
1706013,4,1.5,80.5,330.75
1706014,4,3.0,62.5,279.25
1706157,8,1.75,69.125,301.75
1706190,4,4.75,81.75,377.0
1706624,8,1.875,40.5,165.75
1706757,3,4.0,81.66666666666667,304.0
1707170,5,3.6,52.4,236.8
1707241,4,4.0,76.5,302.5
1707244,3,7.333333333333333,85.0,322.0
